image_path,user_label,wikimedia_label,Entities_score,Operations_score,Resources_score
hackathon/data/1711622955750.jpg,pot,Oil mill of Cerreto Sannita,0.38663626,0.34218746,0.27117625
hackathon/data/1711572185019.jpg,"caulk gun, table saw, saw blade, helmet",Adhesives,0.20108144,0.38151926,0.41739926
hackathon/data/1711567574622.jpg,"Manual hand drill, workpiece, Manual hand drill with workpiece, worker, worker with manual hand drill, worker with manual hand drill and workpiece",Drilling,0.03504127,0.4034797,0.561479
hackathon/data/1711597574243.jpg,"electric motor, circuit board",Corded electric drills,0.11847862,0.5929029,0.28861848
hackathon/data/1711600949260.jpg,forge press,Hydraulic presses,0.11890563,0.44747597,0.4336184
hackathon/data/1711616708650.jpg,thumbtack,1 pushpin,0.21430594,0.38185662,0.40383747
hackathon/data/1711568670374.jpg,oxyacetylene torch,Welding equipment,0.74098957,0.07310487,0.18590558
hackathon/data/1711577354881.jpg,"welding torch, welding helmet, work gloves",Welding helmets,0.02509384,0.25431573,0.7205904
hackathon/data/1711609796902.jpg,"hand tool, disassembled",Disassembled jigsaws,0.087394476,0.67262393,0.23998155
hackathon/data/1711608056451.jpg,circuit board,Disassembled Obi Diana Akku-Bohrschrauber,0.22222333,0.5330525,0.24472417
hackathon/data/1711553982977.jpg,"stick welder. welder, pipe welder",Welding,0.22231779,0.21432517,0.563357
hackathon/data/1711586318170.JPG,key cutter,Key cutting machines,0.024497706,0.5815626,0.39393973
hackathon/data/1711580922757.jpg,clipboard,Binder clips,0.19608,0.27105448,0.53286546
hackathon/data/1711593019722.jpg,"robot hand, robot hand holding lightbulb",Edison screw,0.3293061,0.2816968,0.38899705
hackathon/data/1711588263400.jpg,"brick saw, saw, circular saw, MK Diamonds Brick Saw",Stone saws,0.021013381,0.5176193,0.4613673
hackathon/data/1711583995330.jpg,square nails,Metal nails,0.1760988,0.06429872,0.7596024
hackathon/data/1711567361152.jpg,"End mill, end mill in chuck, mill chuck, Milling machine workpiece, milling machine with workpiece, Milling machine workpiece in shop, milling machine with workpiece in shop, close up shot",Riveting,0.012726573,0.5556378,0.43163565
hackathon/data/1711609812785.jpg,reciprocating saw,DeWalt sabre saws,0.21898974,0.28489503,0.49611524
hackathon/data/1711567261947.JPG,polishing end effectors,Jewellery tools,0.046371717,0.30193317,0.6516951
hackathon/data/1711593314693.jpg,"knives, swiss army knife",Screwdrivers,0.15694876,0.17937723,0.663674
hackathon/data/1711609696066.jpg,"measuring tape, circular saw, circular hand saw",DeWalt handheld circular saws,0.012997261,0.2389574,0.74804527
hackathon/data/1711578541635.jpg,gear,Temper colors,0.2262604,0.5600821,0.21365754
hackathon/data/1711586017757.jpg,"angle grinder, power tool, dual cartridge respirator, PPE, hearing protector, PPE",Grinder sparks,0.044832747,0.49029338,0.46487385
hackathon/data/1711609799106.jpg,"makita jig saw, power saw",Makita jigsaws,0.1094306,0.37429208,0.5162773
hackathon/data/1711587624207.JPG,"tape measure, clamp, clamp, work bench, tape measure, clamp, clamp, work bench",Circular saws,0.006871019,0.6371846,0.3559444
hackathon/data/1711583983258.jpg,nail,Metal nails,0.12007776,0.40727994,0.47264227
hackathon/data/1711573487275.jpg,"screw, screw, drywall anchor, drywall anchor, drywall anchor, drywall anchors",Wall plugs,0.01791241,0.61645186,0.36563572
hackathon/data/1711593276443.jpg,screwdriver,Screwdrivers,0.03963778,0.6607589,0.2996033
hackathon/data/1711603784740.png,"technical drawing, mechanical component diagram, engineering schematic, bearing illustration, mechanical design, cross-sectional view, dimensional drawing, engineering blueprint, precision component, machine part diagram",External circlips,0.78088033,0.117950395,0.10116928
hackathon/data/1711585486509.jpg,masonry hole cutter,Core drills,0.046738464,0.49443045,0.45883116
hackathon/data/1711569537516.jpg,forge press,Power hammers,0.01071764,0.5877382,0.40154412
hackathon/data/1711596418402.jpg,Erick after doing too many images,Spiked bracelets,0.8309653,0.06349986,0.105534814
hackathon/data/1711599113048.jpeg,"Miter saw, Chop saw, clamp, goggles, safety goggles, hearing protection",Power miter saws,0.04286301,0.34575027,0.6113868
hackathon/data/1711603305692.jpg,ball bearings,Ball bearings,0.21322052,0.34827432,0.4385051
hackathon/data/1711553512356.jpg,machine,Machining,0.093399346,0.5542456,0.35235506
hackathon/data/1711573415591.jpg,straps,Tie down straps,0.17088562,0.06733011,0.7617843
hackathon/data/1711571090302.jpg,"Drill bit, end mill",Taps (threading),0.30945683,0.1532305,0.5373127
hackathon/data/1711570601959.jpg,metal lathe,Metalworking lathes,0.3487002,0.15606442,0.49523532
hackathon/data/1711580249245.jpg,Angle Grinder,Glockenguss in Ewattingen 2011,0.0075781387,0.645963,0.34645885
hackathon/data/1711570368789.jpg,tubing cutter,Pipecutters,0.05489899,0.43512025,0.50998074
hackathon/data/1711583531980.png,door,Thumb latches,0.4844941,0.17071009,0.34479585
hackathon/data/1711600761022.jpg,paper shredder,Paper shredders,0.54241896,0.08747179,0.3701093
hackathon/data/1711617871164.jpg,gears,Marinoni's rotary press - CnAM 10733,0.17296742,0.549876,0.27715662
hackathon/data/1711572663811.JPG,hinge,Hinges,0.087502286,0.7146992,0.19779854
hackathon/data/1711570601421.jpg,lathe,Metalworking lathes,0.3129402,0.19880462,0.4882552
hackathon/data/1711579135782.jpg,power sander,Random orbital sanders,0.10207703,0.40706977,0.49085322
hackathon/data/1711573260283.jpg,road sign,Rivets,0.20001198,0.22333431,0.5766537
hackathon/data/1711568062076.jpg,I-beam,Steel-profiles,0.034446407,0.62902844,0.33652517
hackathon/data/1711575361025.jpg,"large lathe, lathe work piece, lathe",Lathes,0.2562687,0.21764724,0.52608407
hackathon/data/1711575118641.jpg,cnc wood router,Computer numerical control,0.01335156,0.77367073,0.21297769
hackathon/data/1711619255604.jpg,ball bearings,Fidget spinners production,0.07089756,0.40747085,0.5216316
hackathon/data/1711573903971.jpg,"toolchest, workpiece",Lathe operators,0.015266526,0.5438243,0.44090915
hackathon/data/1711553037899.JPG,blow torch,Metalworking,0.10329152,0.2708465,0.625862
hackathon/data/1711596506431.jpg,plastic clothes pin,Plastic clothes pegs,0.3656921,0.105415195,0.5288927
hackathon/data/1711597220379.jpg,drill bit,Special Direct System,0.07339271,0.3255939,0.6010135
hackathon/data/1711586211593.jpg,"drill, screw driver, helmet",Cordless drills,0.04305861,0.14898956,0.8079518
hackathon/data/1711568937195.jpg,"welding, welding glove, welding glove",Welders,0.010109354,0.5760669,0.4138237
hackathon/data/1711598800847.jpg,mortar and pestle,Wooden mortars and pestles,0.3158781,0.3811278,0.30299404
hackathon/data/1711586354538.jpg,wood splitting drill bit,Log splitters,0.015272675,0.27132463,0.71340275
hackathon/data/1711553791175.jpg,gas torch,Welding,0.17388932,0.19968173,0.62642884
hackathon/data/1711609565526.jpg,"chainsaw, chain saw, Stihl chainsaw, Stihl chain saw",Stihl chainsaws,0.02409483,0.29714653,0.6787586
hackathon/data/1711587314318.JPG,"Revolute gears, Revolute gears, Revolute gears with shaft, Revolute gears with shaft, Gear shaft, Gear shaft, Revolute gear train",Bevel gears,0.15124094,0.13744168,0.7113174
hackathon/data/1711577044355.jpg,Welding,Manual metal arc welding,0.052710712,0.28573352,0.66155577
hackathon/data/1711570487854.jpg,manual hole punch press,Embossing machines,0.08565829,0.31049678,0.60384494
hackathon/data/1711573297704.jpg,"bucket, rope",Rope or wire thimble,0.29024318,0.049858037,0.65989876
hackathon/data/1711593409313.jpg,sticky tack,Blu Tack,0.12702851,0.2693254,0.6036461
hackathon/data/1711570587722.jpg,lathe,Metalworking lathes,0.030184874,0.6404344,0.32938075
hackathon/data/1711577296237.jpg,"robot arm, industrial robot arm, robot arm, industrial robot arm",Welding robots,0.082141824,0.5806772,0.33718097
hackathon/data/1711598848691.jpg,saw blade,Circular saw blades,0.039812073,0.46664077,0.49354723
hackathon/data/1711598826006.JPG,"chainsaw teeth, chainsaw link, chainsaw blade",Chainsaw chains,0.29519394,0.44480512,0.2600009
hackathon/data/1711585430266.jpg,drill set,Drill bits,0.06180867,0.7013281,0.23686321
hackathon/data/1711614167779.jpg,"fidget spinner, ball bearing toy",Fidget spinners,0.55868596,0.05327103,0.38804296
hackathon/data/1711577074580.jpg,"welding, welder",Manual metal arc welding,0.10247581,0.29671538,0.6008088
hackathon/data/1711609842133.jpg,two-person saw,Log saws (Wedding),0.54542047,0.14433196,0.31024766
hackathon/data/1711600784010.jpg,"wood chipper, traffic cone",Woodchippers,0.075266145,0.3266364,0.5980975
hackathon/data/1711614013054.jpg,"personal protective equipment, helmet, hard hat, door, open door",Qvarnstensgruvan Minnesfjället i Lugnås,0.21660863,0.14225768,0.6411337
hackathon/data/1711581828938.jpg,"glue, gel, ultra gel, lepage ultra gel",Cyanoacrylate glue,0.7783922,0.03731112,0.18429673
hackathon/data/1711623159398.jpg,blocks,"Metal movable types in Brest, France",0.18103874,0.4260519,0.39290938
hackathon/data/1711574999840.jpg,"tool, power tool, drill, power drill",Battery powered tools,0.04296238,0.1595339,0.7975037
hackathon/data/1711595381999.jpg,lock,Padlocks,0.14001489,0.55999494,0.2999902
hackathon/data/1711622651933.jpg,snack,Rotini dishes in Massachusetts,0.437306,0.08784254,0.47485146
hackathon/data/1711568782396.jpg,"scuba gear, scuba tank, scuba mask, welder, welding rod",Underwater welding,0.16853161,0.2865704,0.54489803
hackathon/data/1711600441068.jpg,scissors,Tesoura (1-06-04-000-09109-00-00),0.14905806,0.15272014,0.6982218
hackathon/data/1711567565507.JPG,ice auger,Drilling,0.16185215,0.19654088,0.6416069
hackathon/data/1711603832264.jpg,"light, floor light",Compact fluorescent light bulbs with Edison screw,0.12270133,0.28524452,0.5920541
hackathon/data/1711599080889.jpg,worx compact circular saw,Handheld circular saws,0.018479582,0.4863665,0.49515393
hackathon/data/1711604321131.jpg,security bit set,Screwdriver bits,0.061486878,0.62490094,0.31361222
hackathon/data/1711568841226.jpg,"gas flame cutter, oxyacetylene gas cutter",Welders,0.15821135,0.28487197,0.5569167
hackathon/data/1711616149076.jpg,"Lock, padlock, Lock, padlock, Lock, padlock, Lock, padlock",Love padlocks,0.078126885,0.43467927,0.4871939
hackathon/data/1711616909996.jpg,drilling rig,Erkundungsbohrung für Kalisalz bei Haynrode,0.032937083,0.20070589,0.766357
hackathon/data/1711579196478.jpg,tool,Pencil sharpeners,0.08259752,0.38743648,0.529966
hackathon/data/1711607834295.JPG,hand drill,Handbohrmaschine HBM 250,0.03151274,0.62746185,0.34102538
hackathon/data/1711599225521.jpg,"saw, hand saw, wood saw, wood hand saw",Bow saws,0.049203068,0.101298586,0.8494984
hackathon/data/1711585624724.jpg,hand drill,Wood drills,0.53137827,0.043052252,0.42556947
hackathon/data/1711593197629.jpg,"fasteners, screws, nuts, bolts, washers, hardware organizer, metal fasteners, tool box, assortment of fasteners, construction hardware",Screw boxes,0.024649983,0.16770414,0.80764586
hackathon/data/1711615906943.jpg,"hook, fish hook",Saltwater patterns,0.7460896,0.044139445,0.20977096
hackathon/data/1711598849321.jpg,"saw blade, circular saw blade",Circular saw blades,0.037511513,0.4106444,0.5518441
hackathon/data/1711566359823.JPG,"drill, drill bit",Percussion drills,0.04255909,0.3878675,0.5695734
hackathon/data/1711572152504.jpg,"gluestick, scissors",Adhesives,0.23895201,0.24151152,0.5195365
hackathon/data/1711579162737.jpg,"crayons, eraser, pencil sharpener",Pencil sharpeners,0.48346132,0.049994126,0.46654457
hackathon/data/1711572746481.jpg,crane hook,Hooks,0.4007839,0.18017432,0.4190417
hackathon/data/1711604129170.JPG,"nail, match",Wood screws,0.06732543,0.35610703,0.57656753
hackathon/data/1711581499988.jpg,nut,Nuts (hardware),0.3939812,0.42487222,0.18114658
hackathon/data/1711575882155.jpg,chainsaws,Sawbucks,0.06258799,0.09777565,0.8396364
hackathon/data/1711596143742.jpg,rope,Belaying pins,0.2028709,0.11068952,0.6864396
hackathon/data/1711577678495.jpg,foundry casting mold line,Ingot casting machines,0.053044498,0.24339019,0.7035653
hackathon/data/1711597581805.jpg,"mining, drill",Hammer drills,0.06614575,0.13678701,0.7970673
hackathon/data/1711575101572.jpg,"CNC mill, mill",Computer numerical control,0.021310097,0.40867493,0.570015
hackathon/data/1711574743589.JPG,angle grinder,Grinders,0.26108217,0.3106862,0.4282317
hackathon/data/1711572611639.jpg,fiamm motive power battery,Hinges,0.17463844,0.4499603,0.37540132
hackathon/data/1711569877545.jpg,"machine screw, screw",Grinding tools,0.11400846,0.47543675,0.4105547
hackathon/data/1711588381102.JPG,saw,Wood saws,0.013850064,0.74238694,0.243763
hackathon/data/1711592472297.JPG,"Bell, Beam, I Beam",Bells by Bochumer Verein,0.05820146,0.72021973,0.22157887
hackathon/data/1711553181314.jpg,collets,Metalworking tools,0.08963936,0.42111826,0.48924235
hackathon/data/1711588418231.jpg,scale,Fissurometers,0.058131233,0.24982257,0.6920462
hackathon/data/1711580339315.jpg,foundry,Iran Tractor Foundry Company,0.07416383,0.4636712,0.4621649
hackathon/data/1711599806201.jpg,"hand saw, l square ruler, hand auger, hand drill, keyhole saw, back saw",Try squares,0.07077721,0.34662187,0.58260095
hackathon/data/1711567353734.png,"self tapping screw, screw",Fasteners,0.13069633,0.50747323,0.36183044
hackathon/data/1711625014672.jpg,sink,Hacienda La Laguna,0.017262228,0.84502244,0.13771531
hackathon/data/1711571366131.jpg,"foundry ladle, crane hook, casting mold",Bell founding,0.21897446,0.23348732,0.5475382
hackathon/data/1711586575794.jpg,lathe chuck,Components of lathes,0.026459148,0.7911264,0.18241446
hackathon/data/1711614940971.jpg,granular material despinser,Screw conveyors,0.092284195,0.18523398,0.72248185
hackathon/data/1711553534173.jpg,"buffing tool, buffing wheel, buffing wheel",Machining,0.05869488,0.45679656,0.48450857
hackathon/data/1711599728074.jpg,scale,Fissurometers in France,0.11968608,0.22998132,0.6503326
hackathon/data/1711585891994.JPG,"grinder, angel grinder",Angle grinders,0.027919224,0.5109215,0.46115932
hackathon/data/1711601695302.jpg,gears,Printing presses,0.08388203,0.624588,0.29152995
hackathon/data/1711614101332.jpg,fidget spinner,Fidget spinners,0.4761931,0.06456803,0.45923886
hackathon/data/1711567416832.jpg,heat torch,Soldering,0.017512193,0.15325393,0.8292339
hackathon/data/1711571026452.jpg,"soldering iron, solder hot air gun",Soldering irons,0.23067483,0.41183698,0.3574882
hackathon/data/1711583323328.jpg,metal pegboard,Hooks (hand tools),0.124464296,0.66650075,0.20903489
hackathon/data/1711576347208.jpg,"metal rolls, metal foundry plant, railyard",Steel coils,0.23589292,0.10188775,0.66221935
hackathon/data/1711569014372.jpg,"angle grinder, welding torch, welding visor",Welders,0.0674967,0.39301997,0.5394833
hackathon/data/1711584016981.JPG,gate,Wooden nails,0.47680083,0.121025726,0.4021734
hackathon/data/1711568070282.jpg,"construction site, telehandler, lull, teleporter, reach forklift, zoom boom",Steel-profiles,0.010695144,0.41248757,0.5768173
hackathon/data/1711576856167.jpg,"welder's mask, welding mask",Arc welding,0.18286824,0.2499012,0.5672306
hackathon/data/1711613141034.jpg,kitchen knife,Zwiebelmuster,0.38231352,0.051015742,0.5666708
hackathon/data/1711586655288.jpg,lathe tail stock,South Bend Lathe,0.09642544,0.549398,0.3541765
hackathon/data/1711568896158.jpg,"welding torch, welding goggles",Welders,0.27405822,0.093754,0.6321878
hackathon/data/1711580233770.jpg,angle grinder,Glockenguss in Ewattingen 2011,0.12313889,0.13468175,0.7421794
hackathon/data/1711553506184.jpg,drill press,Machining,0.21382897,0.40960184,0.37656924
hackathon/data/1711586632830.jpg,lathe tail stock,South Bend Lathe,0.077728055,0.5322184,0.39005354
hackathon/data/1711554688820.JPG,"hand tool, tool, tin snips, metal shears",Snips,0.025168233,0.39204288,0.5827889
hackathon/data/1711604331348.jpg,"screwdriver bit, metal, tip, tool",Screwdriver bits,0.024053814,0.7073468,0.26859942
hackathon/data/1711612390730.jpg,printing press,Letterpress printing,0.10367888,0.3078335,0.5884877
hackathon/data/1711554448095.jpg,abrasive grinding stones,Abrasive tools,0.109285824,0.65260816,0.23810606
hackathon/data/1711579546497.jpg,oscilloscope,Electronics workbenches,0.3641232,0.19255735,0.44331947
hackathon/data/1711574287651.jpg,"crawler mounted drilling rig, shovel bucket excavator",Drilling machines,0.0092811715,0.46897945,0.5217394
hackathon/data/1711604083444.jpg,"screws, screws",Medical screws,0.038158793,0.48156908,0.48027205
hackathon/data/1711597184709.jpg,"Dremel tips, dremel tool ends",Dental drills and bits,0.27165,0.31372935,0.41462067
hackathon/data/1711574342746.jpg,drilling rig,Drilling machines,0.028764464,0.28128392,0.6899516
hackathon/data/1711566414543.jpg,"factory, foundry",Continuous casting,0.20822525,0.2418867,0.549888
hackathon/data/1711553749305.jpg,"rolling mill dies, dies, mill dies",Tube production,0.048079308,0.612223,0.33969763
hackathon/data/1711553361199.jpg,"rasp, vise",Filing,0.14700556,0.18541923,0.6675752
hackathon/data/1711585458879.jpg,hammer drill,Core drills,0.42448372,0.21127845,0.36423782
hackathon/data/1711553535814.jpg,"rubber stock, lathe",Machining,0.008558781,0.7759095,0.21553174
hackathon/data/1711598828430.JPG,chainsaw chain,Chainsaw chains,0.30415782,0.4058585,0.28998372
hackathon/data/1711553855168.jpg,Worker weld on barrels,Welding,0.028237341,0.6105222,0.36124048
hackathon/data/1711610012264.png,drafting board,T-squares,0.2323006,0.25134984,0.51634955
hackathon/data/1711594696425.jpg,crane hook,Crane hooks,0.2304503,0.3379027,0.43164703
hackathon/data/1711553795676.jpg,welding,Welding,0.048997916,0.37333372,0.57766837
hackathon/data/1711611435076.JPG,chisel,Hand stone chisels,0.3355258,0.15586387,0.5086103
hackathon/data/1711609884478.jpg,"pencil, pencil, protractor",Set squares with protractors,0.10439238,0.247095,0.6485126
hackathon/data/1711603321134.jpg,ruler,Ball bearings,0.15158083,0.47607884,0.3723403
hackathon/data/1711553865955.jpg,welds,Welding,0.27559623,0.47639203,0.24801168
hackathon/data/1711614936908.jpg,"Automated assembly system, production line",Screw conveyors,0.29670307,0.38473132,0.31856558
hackathon/data/1711624295526.jpg,"snow blower, tractor, plow",Snow thrower trucks in action,0.4110068,0.098924525,0.49006864
hackathon/data/1711553362889.jpg,File,Filing,0.4128159,0.08903553,0.4981486
hackathon/data/1711569622608.jpg,"steam hammer, forge hammer, steam hammer, forge hammer",Steam hammers,0.036936168,0.32018575,0.6428781
hackathon/data/1711587808442.jpg,"tape measure, power tool, power tool, safety helmet, hi-vis vest",Sawhorses,0.018676763,0.18592395,0.79539925
hackathon/data/1711589088718.jpg,scissors,Scissors,0.061304446,0.23859778,0.7000978
hackathon/data/1711572459040.JPG,wires,Cable ties,0.120914206,0.4209612,0.45812455
hackathon/data/1711589679691.png,friction stir weld,Friction stir welding,0.097887926,0.47103077,0.43108127
hackathon/data/1711583951129.JPG,nail,Metal nails,0.15273175,0.11403353,0.73323476
hackathon/data/1711614322111.jpg,train track,Golden Spike National Historical Park,0.3122737,0.18238996,0.50533634
hackathon/data/1711574091044.jpg,anchor drilling rig,Directional drilling,0.012003509,0.30115306,0.68684345
hackathon/data/1711591163711.jpg,mill wheels,Millstones,0.0513682,0.2711323,0.67749953
hackathon/data/1711580247123.jpg,angle grinder,Glockenguss in Ewattingen 2011,0.025891008,0.38826054,0.5858485
hackathon/data/1711588299166.JPG,table saw,Table saws,0.040267486,0.52358305,0.43614948
hackathon/data/1711599405719.jpg,hole saw kit,Mikromat Lochkreissägen,0.015330508,0.43104213,0.5536274
hackathon/data/1711572635144.JPG,hinger,Hinges,0.03926272,0.7957202,0.16501714
hackathon/data/1711583890238.jpg,"wheel lock, wheel clamp",Wheel clamps,0.15245984,0.24530266,0.60223746
hackathon/data/1711600538050.jpg,excavator with claw,Demolition shears,0.38384828,0.1998784,0.41627336
hackathon/data/1711588588081.jpg,wood,Chisels,0.06090085,0.10128467,0.83781445
hackathon/data/1711615932483.jpg,fishing hook,Streamer patterns,0.5873871,0.07078159,0.34183136
hackathon/data/1711596505530.jpg,"Clamp, alligator clamp, clothespin",Plastic clothes pegs,0.67596024,0.09257145,0.23146826
hackathon/data/1711582318133.jpg,collapsible coat hanger,Clothes hangers,0.43103045,0.06974979,0.4992198
hackathon/data/1711584551358.jpg,drill,Rosie the Riveter,0.028843366,0.6432137,0.32794294
hackathon/data/1711577108444.jpg,"welder's helmet, welding helmet",Manual metal arc welding,0.17599335,0.3288559,0.4951508
hackathon/data/1711583690776.jpg,"lockhole, lockhole, lockhole, lockhole",Keyholes,0.40835616,0.31877142,0.27287242
hackathon/data/1711583748808.jpg,key,Keys,0.14041194,0.19939935,0.6601887
hackathon/data/1711585559789.jpg,"power drill, tool belt, hammer",Handheld powered drills,0.017934076,0.25685325,0.7252127
hackathon/data/1711579548241.png,"oscilloscope, function generator",Electronics workbenches,0.29334724,0.19166689,0.5149858
hackathon/data/1711597212231.jpg,"40mm flat drill bit, flat bit, flat drill bit, drill bit",Spade bits,0.15665823,0.3972231,0.44611865
hackathon/data/1711594714163.jpg,"Nameplate, Patent Information, Lathe Information",Crane hooks,0.1506568,0.46571285,0.38363042
hackathon/data/1711598096652.jpg,"c clamp, circular saw",Black & Decker - 18V multi tool plus,0.014894349,0.16725871,0.81784695
hackathon/data/1711554766983.jpg,"wire bending machine, Schmale Speedmax wire bending machine",Bending machines,0.22396474,0.3218658,0.45416942
hackathon/data/1711570958067.jpg,heat torch,Blow torches,0.39365458,0.1669164,0.43942907
hackathon/data/1711622732558.jpg,Amazon pickup station,Amazon Locker in the United Kingdom,0.4316259,0.124704376,0.4436697
hackathon/data/1711587443030.JPG,saw blade,Saw blades,0.19140956,0.31584296,0.4927475
hackathon/data/1711571014060.jpg,soldering iron,Soldering irons,0.24779436,0.20494501,0.54726064
hackathon/data/1711577251576.jpg,Welding,Welding guns,0.08844263,0.44754705,0.46401033
hackathon/data/1711582436034.jpg,"Nameplate, Patent Information, Lathe Information",Hinges in the United States,0.62343174,0.032476783,0.34409145
hackathon/data/1711585642701.jpg,"button drill bit, mining drill bit",Drill bits (wells),0.023361957,0.42074448,0.55589354
hackathon/data/1711586332410.jpg,wood splitting drill bit,Log splitters,0.01570668,0.19414195,0.7901514
hackathon/data/1711616145223.jpg,"bridge, locks, fence",Love padlocks,0.3436721,0.09934466,0.55698323
hackathon/data/1711572024922.jpg,rail attachment sprint,Rail fastenings,0.0489776,0.48252425,0.46849814
hackathon/data/1711605975359.jpg,lock,Combination padlocks,0.13782196,0.49371856,0.36845943
hackathon/data/1711606198026.jpg,"padlock, padlock with cover",Padlocks on doors,0.18284048,0.24867752,0.568482
hackathon/data/1711596546434.jpg,"clothespins, clothespin, clothespin, clothespin",Plastic clothes pegs,0.15028405,0.14054394,0.709172
hackathon/data/1711593190528.JPG,"fastener heads, fastener head, fastener head, fastener head",Screw heads,0.12831064,0.36880037,0.502889
hackathon/data/1711570351400.jpg,"air needle scaler tool, safety glasses",Needle scaler,0.02105777,0.74226093,0.23668131
hackathon/data/1711573125885.jpg,nail,Rivets,0.03897969,0.4280398,0.53298056
hackathon/data/1711598107753.jpg,oscillating tool,Black & Decker - 18V multi tool plus,0.053827133,0.119787775,0.82638514
hackathon/data/1711595883579.JPG,"key, lockhole",Keys in locks,0.22906573,0.5350363,0.23589794
hackathon/data/1711580237504.jpg,Bell,Glockenguss in Ewattingen 2011,0.09491363,0.086503126,0.81858325
hackathon/data/1711553154020.jpg,"bore gauges, hole gauges",Metalworking measuring instruments,0.18345757,0.49319074,0.3233517
hackathon/data/1711571039900.jpg,solder gun stand,Soldering iron stands,0.11478898,0.51944256,0.3657685
hackathon/data/1711585471387.jpg,"power jack, wood",Core drills,0.041123874,0.2361389,0.7227373
hackathon/data/1711586728926.jpg,lathe tailstock,South Bend Lathe,0.055069946,0.6153022,0.3296278
hackathon/data/1711593398384.JPG,thread gauges,Screw threads,0.512915,0.09525999,0.39182502
hackathon/data/1711604323150.jpg,screwdriver bits,Screwdriver bits,0.05503473,0.62570465,0.31926063
hackathon/data/1711587573087.jpg,chainsaw,Chainsaws,0.052537937,0.4576311,0.48983097
hackathon/data/1711616242044.jpg,"key, key",Radio FOB,0.072305,0.44268954,0.48500547
hackathon/data/1711576376973.jpg,sheet metal,Steel coils,0.073738046,0.28911185,0.63715017
hackathon/data/1711571580913.jpg,loose train tracks,Oxy-fuel cutting,0.09435161,0.3182682,0.5873801
hackathon/data/1711592263282.jpeg,"blocks, ingots, gold ingots",Gold ingots,0.28742275,0.07373338,0.6388439
hackathon/data/1711593321666.jpg,adjustable screwdriver set,Screwdrivers,0.054635152,0.6423101,0.30305472
hackathon/data/1711619955703.jpg,locker,DHL packstations,0.2038866,0.36674434,0.4293691
hackathon/data/1711585485548.jpg,"rail guided tool, tool, cutting tool, support device",Core drills,0.04888833,0.39103034,0.5600813
hackathon/data/1711598763824.jpg,"mortar and pestle, mortar and pestle, mortar and pestle, mortar and pestle, mortar and pestle",Stone mortars and pestles,0.17999671,0.19687869,0.6231246
hackathon/data/1711609747973.JPG,hack saw,String-tensioned bow saws,0.19189954,0.12926231,0.6788381
hackathon/data/1711614311027.jpg,hammer,Golden Spike National Historical Park,0.6692126,0.04077492,0.29001248
hackathon/data/1711569847517.jpg,"angle grinder, grinding disk, angle grinding disk",Angle grinder discs,0.02746548,0.28977877,0.6827557
hackathon/data/1711594703321.jpg,crane hoist,Crane hooks,0.2827792,0.41452512,0.30269572
hackathon/data/1711569003266.jpg,welder,Welders,0.5713742,0.15670633,0.27191946
hackathon/data/1711587748905.jpg,"miter box, hand saw",Hand saws,0.048915323,0.20662896,0.74445575
hackathon/data/1711553410817.JPG,blow torch,Jewellery making,0.05032247,0.4348284,0.5148491
hackathon/data/1711588264318.gif,diamond saw,Stone saws,0.043951016,0.59616333,0.35988566
hackathon/data/1711593255481.jpg,screwdriver,Screwdrivers,0.32497913,0.09979764,0.57522327
hackathon/data/1711572833363.jpg,"hook, hooks, steel cable",Hooks,0.15132044,0.10038556,0.74829406
hackathon/data/1711593371655.jpg,bolts,Screw threads,0.059377875,0.41539124,0.52523094
hackathon/data/1711574360808.jpg,auger,Drilling machines,0.08315491,0.19404326,0.7228018
hackathon/data/1711586616026.jpg,micrometer,South Bend Lathe,0.012492275,0.72899544,0.25851232
hackathon/data/1711600202947.jpg,hydraulic rescue tool,Hydraulic extrication cutters,0.019294698,0.06757182,0.9131335
hackathon/data/1711567584131.JPG,"scissors, scissors, scissors",Drilling,0.5983174,0.100304805,0.3013778
hackathon/data/1711566667415.jpg,"metal cutting torch, oxyacetylene cutting torch",Oxy-fuel welding and cutting,0.06444011,0.29529083,0.640269
hackathon/data/1711582284109.JPG,coat hangers,Clothes hangers,0.32778808,0.10406395,0.56814796
hackathon/data/1711575009423.png,"CNC Collet tool holders, CNC tool holders, CNC indexable tool holders",Collet chucks,0.02237022,0.6828475,0.29478228
hackathon/data/1711603286640.jpg,ball bearing,Ball bearings,0.11470441,0.51103204,0.37426358
hackathon/data/1711600822284.jpg,stone,Microburins,0.22364588,0.30636066,0.4699934
hackathon/data/1711554430069.jpg,"Renishaw PH10MQ motorized probe head, motorized probe, probe, metrology equipment",Coordinate measuring machines,0.11390964,0.5241912,0.3618991
hackathon/data/1711601674371.jpg,printing press,Printing presses,0.39016685,0.27164984,0.33818334
hackathon/data/1711585959475.jpg,"Grinder, burr grinder",Coffee grinders,0.023654293,0.51031214,0.46603352
hackathon/data/1711583671537.jpg,"door handle, door handle, lock hole",Keyholes,0.3514225,0.36053175,0.2880458
hackathon/data/1711625012316.jpg,sink,Hacienda La Laguna,0.024307497,0.8943108,0.08138177
hackathon/data/1711573710147.jpg,"wire, resistor, scissors",Solder wires,0.064550385,0.30975294,0.62569666
hackathon/data/1711595011183.jpg,"lock, screw",ABUS locks,0.042095117,0.67061204,0.28729287
